Phylum,Class,Order,Family,Genus,Species,scientificName,taxonConceptID,habitat_interim,size_cat
Annelida,Polychaeta,,Paraonidae,Paraonides,,Paraonides,Paraonides sp. 397,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Paraonides,,Paraonides,Paraonides sp. 46,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Paraonis,,Paraonis,Paraonis sp. 2029,sediment,macrofauna
Annelida,Polychaeta,,Paraonidae,Paraonis,,Paraonis,Paraonis sp. A,sediment,macrofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Parapseudoleptomesochra,,Parapseudoleptomesochra,Parapseudoleptomesochra sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Parapseudoleptomesochra,,Parapseudoleptomesochra,Parapseudoleptomesochra sp. 2,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Parapseudoleptomesochra,,Parapseudoleptomesochra,Parapseudoleptomesochra sp. 3,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Parapseudoleptomesochra,,Parapseudoleptomesochra,Parapseudoleptomesochra sp. 4,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 10,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 11,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 12,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 13,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 2,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 3,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 4,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 5,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 6,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 7,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 8,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Argestidae,Parargestes,,Parargestes,Parargestes sp. 9,sediment,meiofauna
Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Paratricoma,,Paratricoma,Desmogerlachia sp.,sediment,meiofauna
Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,Paratyphlotanais,,Paratyphlotanais,Paratyphlotanais species 4,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,Paratyphlotanais,,Paratyphlotanais,Paratyphlotanais sp. 23046,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Typhlotanaidae,Paratyphlotanais,,Paratyphlotanais,Paratyphlotanais sp.,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Syllidae,Parexogone,,Parexogone,Parexogone sp. 462a,sediment,macrofauna
Echinodermata,Holothuroidea,Persiculida,Gephyrothuriidae,Paroriza,,Paroriza,cf. Paroriza morphospecies,sediment,megafauna
Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten,,Pecten,Pecten sp (NHM_105),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Lopadorrhynchidae,Pelagobia,,Pelagobia,longicirrata PIP_28,sediment,macrofauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,cf. Peniagone morphospecies 1,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,cf. Peniagone morphospecies 2,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,Peniagone sp. type 1,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,Peniagone sp. type 2,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,Peniagone cf. palmata msp.,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,Peniagone msp.,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,Peniagone purple msp.,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,Peniagone tulip msp.,sediment,megafauna
Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,,Peniagone,Peniagone white or transparent msp.,sediment,megafauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Perucamptus,,Perucamptus,Perucamptus sp. 1,sediment,meiofauna
Nematoda,Enoplea,Enoplida,Phanodermatidae,Phanodermella,,Phanodermella,Phanodermella sp_1,sediment,meiofauna
Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Phelliactis,,Phelliactis,Phelliactis n. sp. 1,nodule,megafauna
Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Phelliactis,,Phelliactis,Phelliactis sp. E,nodule,megafauna
Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus sp.A,sediment,macrofauna
Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus cf.,sediment,macrofauna
Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus sp A,sediment,macrofauna
Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,,Phyllochaetopterus,Phyllochaetopterus sp. (NHM_331),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,,Phyllodoce,Phyllodoce sp. 2122,sediment,macrofauna
Nematoda,Enoplea,Enoplida,Oncholaimidae,Phylloncholaimus,,Phylloncholaimus,Phylloncholaimus sp_1,sediment,meiofauna
Annelida,Polychaeta,,Orbiniidae,Phylo,,Phylo,Phylo sp A,sediment,macrofauna
Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Pierrickia,,Pierrickia,Pierrickia sp_1,sediment,meiofauna
Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Pierrickia,,Pierrickia,Pierrickia sp_2,sediment,meiofauna
Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Pierrickia,,Pierrickia,Pierrickia sp_3,sediment,meiofauna
Nematoda,Chromadorea,Araeolaimida,Comesomatidae,Pierrickia,,Pierrickia,Pierrickia sp_4,sediment,meiofauna
Annelida,Polychaeta,Phyllodocida,Pilargidae,Pilargis,,Pilargis,Pilargis sp. PIP#12,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Munnopsidae,Pirinectes,,Pirinectes,Pirinectes Mu77,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Munnopsidae,Pirinectes,,Pirinectes,Pirinectes Mu78,sediment,macrofauna
Annelida,Polychaeta,Terebellida,Terebellidae,Pista,,Pista,Pista sp.A,sediment,macrofauna
Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Placopegma,,Placopegma,Placopegma sp. HEX005,nodule,megafauna
Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Placopegma,,Placopegma,Placopegma sp. HEX011,nodule,megafauna
Porifera,Hexactinellida,Lyssacinosida,Euplectellidae,Placopegma,,Placopegma,Placopegma sp. HEX013,nodule,megafauna
Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,,Plesiodiadema,Plesiodiadema sp. 1,sediment,megafauna
Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,,Plesiodiadema,Plesiodiadema morphotype 1,sediment,megafauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Plotohelmis,,Plotohelmis,Plotohelmis sp. 89,sediment,macrofauna
Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Plutonaster,,Plutonaster,Plutonaster ? new species,sediment,megafauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 211,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 219,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 315,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 343,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 514,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 615,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 636-4-2,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 636-4-3,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 639-2,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 642,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 655-3-1,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 655-3-4,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 655-3-5,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 655-3-6,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 655-3-7,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 659-1-2,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 666-3-1,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 666-3-2,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 685,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 686,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polaruschakov,,Polaruschakov,Polaruschakov sp. 690,sediment,macrofauna
Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,,Polymastia,Polymastia sp A,nodule,macrofauna
Porifera,Demospongiae,Polymastiida,Polymastiidae,Polymastia,,Polymastia,Polymastia sp. (NHM_112),nodule,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,Polyphysia,,Polyphysia,Polyphysia sp A,sediment,macrofauna
Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,Porcellanaster,,Porcellanaster,Porcellanaster sp. 2,sediment,megafauna
Echinodermata,Asteroidea,Paxillosida,Porcellanasteridae,Porcellanaster,,Porcellanaster,cf. Porcellanaster morphospecies,sediment,megafauna
Chordata,Actinopteri,Ophidiiformes,Ophidiidae,Porogadus,,Porogadus,Porogadus sp mtp 1,water column,megafauna
Echinodermata,Crinoidea,Comatulida,Phrynocrinidae,Porphyrocrinus,,Porphyrocrinus,cf. Porphyrocrinus sp. CCZ_165,nodule,megafauna
Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Portaratrum,,Portaratrum,Portarathrum species 155,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Portaratrum,,Portaratrum,Portarathrum species #155,sediment,macrofauna
Annelida,Polychaeta,Sabellida,Sabellidae,Potamethus,,Potamethus,Potamethus sp.A,sediment,macrofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Proameira,,Proameira,Proameira sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Proameira,,Proameira,Proameira sp. 2,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Proameira,,Proameira,Proameira sp. 3,sediment,meiofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,cf. Prochelator D32,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D29,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D30,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D31,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator D32,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator species A,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator 132,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator sp.1,sediment,macrofauna
Arthropoda,Malacostraca,Isopoda,Desmosomatidae,Prochelator,,Prochelator,Prochelator sp.2,sediment,macrofauna
Nematoda,Chromadorea,Chromadorida,Chromadoridae,Prochromadorella,,Prochromadorella,Prochromadorella sp_1,sediment,meiofauna
Nematoda,Chromadorea,Chromadorida,Chromadoridae,Prochromadorella,,Prochromadorella,Prochromadorella sp.,sediment,meiofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,Progoniada,Progoniada sp. 1,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,Progoniada,Progoniada sp. 2009,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,Progoniada,Progoniada 949,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,Progoniada,Progoniada 950,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,Progoniada,Progoniada sp.A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Goniadidae,Progoniada,,Progoniada,regularis PIP_16,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,,Protomystides,Pseudeulalia sp.A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Protomystides,,Protomystides,Pseudeulalia sp.B,sediment,macrofauna
Cnidaria,Anthozoa,Pennatulacea,Protoptilidae,Protoptilum,,Protoptilum,Protoptilum stet. CCZ_068,nodule,megafauna
Cnidaria,Anthozoa,Pennatulacea,Protoptilidae,Protoptilum,,Protoptilum,Protoptilum msp. 1,nodule,megafauna
Nematoda,Chromadorea,Desmoscolecida,Desmoscolecidae,Prototricoma,,Prototricoma,Prototricoma sp.,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 2,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 3,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 4,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 5,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 6,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 7,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Psammocamptus,,Psammocamptus,Psammocamptus sp. 8,sediment,meiofauna
Nematoda,Chromadorea,Plectida,Ceramonematidae,Pselionema,,Pselionema,Pselionema sp.,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ameiridae,Pseudameira,,Pseudameira,Pseudameira sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 12,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 5,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 6,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 7,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 8,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 9,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 10,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 11,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 2,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 3,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Pseudobradya,,Pseudobradya,Pseudobradya sp. 4,sediment,meiofauna
Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Pseudodysponetus,,Pseudodysponetus,Pseudodysponetus sp. 2566,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Pseudodysponetus,,Pseudodysponetus,Pseudodysponetus sp. 2771,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Pseudodysponetus,,Pseudodysponetus,Pseudodysponetus sp. 2788,sediment,macrofauna
Annelida,Polychaeta,,Capitellidae,Pseudoleiocapitella,,Pseudoleiocapitella,Pseudoleio aff. capitella,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Colletteidae,Pseudoleptognathia,,Pseudoleptognathia,Pseudoleptognathia sp.,sediment,macrofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 1,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 10,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 11,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 3,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 5,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 6,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 7,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 14,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 2,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 4,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 8,sediment,meiofauna
Arthropoda,Copepoda,Harpacticoida,Pseudotachidiidae,Pseudomesochra,,Pseudomesochra,Pseudomesochra sp. 9,sediment,meiofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. 124,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. 2218,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. 256,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. 3,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. 366,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides 838,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides 839,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides 840,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp A,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp B,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp C,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. (NHM_061),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. (NHM_116),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. (NHM_435),sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. 1,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. 2,sediment,macrofauna
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,,Pseudomystides,Pseudomystides sp. A cf. rarica PIP_31,sediment,macrofauna
Arthropoda,Malacostraca,Tanaidacea,Paratanaoidea incertae sedis,Pseudoparatanais,,Pseudoparatanais,Pseudoparatanais sp. 23055,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,Pseudoscalibregma,,Pseudoscalibregma,Pseudoscalibregma sp. 660,sediment,macrofauna
Annelida,Polychaeta,,Scalibregmatidae,Pseudoscalibregma,,Pseudoscalibregma,Pseudoscalibregma cf.,sediment,macrofauna
Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,,Pseudostichopus,Pseudostichopus sp. 1,sediment,megafauna
Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,,Pseudostichopus,cf. Pseudostichopus morphospecies,sediment,megafauna
Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,,Pseudostichopus,Pseudostichopus morphotype 1,sediment,megafauna
