rec,size_cat,REGION,qualif_ed,occurrenceID,basisOfRecord,INCL,ScientificName_accepted,taxonConceptID,NAME,individualCount,TR_w_TCID,taxonRank_ed,phylum,class,order,family,genus,Latitude,Longitude,depth,date_year,SITE,datasetName,associatedReferences
67730,megafauna,CENTRAL,,,PreservedSpecimen,,Ophiosphalma armatum,,Ophiosphalma armatum,4,species,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,13.21667,-129.8667,4846,1980,site 13.21667_-129.8667_4846,NA,"National Museum of Natural History, Smithsonian Institution"
67659,megafauna,CENTRAL,,,PreservedSpecimen,,Ophiosphalma armatum,,Ophiosphalma armatum,1,species,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,13.21667,-129.8667,4877,1980,site 13.21667_-129.8667_4877,NA,"National Museum of Natural History, Smithsonian Institution"
59610,megafauna,CENTRAL,,,PreservedSpecimen,,Ophiosphalma armatum,,Ophiosphalma armatum,2,species,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,13.21667,-129.8667,4923,1980,site 13.21667_-129.8667_4923,NA,"National Museum of Natural History, Smithsonian Institution"
44109,megafauna,CENTRAL,,,PreservedSpecimen,,Ophiosphalma armatum,,Ophiosphalma armatum,2,species,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,13.21667,-129.8667,4877,1980,site 13.21667_-129.8667_4877,NA,"National Museum of Natural History, Smithsonian Institution"
42819,megafauna,CENTRAL,,,PreservedSpecimen,,Ophiosphalma armatum,,Ophiosphalma armatum,7,species,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,13.21667,-129.8667,4877,1980,site 13.21667_-129.8667_4877,NA,"National Museum of Natural History, Smithsonian Institution"
76360,megafauna,CENTRAL,,,PreservedSpecimen,,Ophiosphalma armatum,,Ophiosphalma armatum,1,species,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,13.22333,-129.865,4877,1979,site 13.22333_-129.865_4877,NA,"National Museum of Natural History, Smithsonian Institution"
41622,megafauna,CENTRAL,,,PreservedSpecimen,,Ophiosphalma armatum,,Ophiosphalma armatum,3,species,species,Echinodermata,Ophiuroidea,Ophiurida,Ophiosphalmidae,Ophiosphalma,13.18333,-129.8583,4831,1979,site 13.18333_-129.8583_4831,NA,"National Museum of Natural History, Smithsonian Institution"
119186,macrofauna,CENTRAL,,125833,PreservedSpecimen,,Orectopora flabellum,,Orectopora flabellum,1,species,species,Bryozoa,Stenolaemata,Cyclostomatida,NA,Orectopora,12.90213,-132.8705,4713,2013,site 12.90213_-132.8705_4713,NIWA Invertebrate Collection,NA
78682,meiofauna,CENTRAL,,Ifremer_bio_dba_113667,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,4,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4958,2012,site 14_-130_4958,NA,NA
86228,meiofauna,CENTRAL,,Ifremer_bio_dba_114134,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,4,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5035,2004,site 14_-130_5035,NA,NA
84460,meiofauna,CENTRAL,,Ifremer_bio_dba_114273,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4877,2004,site 14_-130_4877,NA,NA
36160,meiofauna,CENTRAL,,Ifremer_bio_dba_114351,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,3,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4947,2004,site 14_-130_4947,NA,NA
88446,meiofauna,CENTRAL,,Ifremer_bio_dba_114415,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,3,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4947,2004,site 14_-130_4947,NA,NA
8063,meiofauna,CENTRAL,,Ifremer_bio_dba_114467,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,5,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4950,2004,site 14_-130_4950,NA,NA
96720,meiofauna,CENTRAL,,Ifremer_bio_dba_114476,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4950,2004,site 14_-130_4950,NA,NA
15751,meiofauna,CENTRAL,,Ifremer_bio_dba_114605,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5000,2004,site 14_-130_5000,NA,NA
50042,meiofauna,CENTRAL,,Ifremer_bio_dba_114661,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4950,2004,site 14_-130_4950,NA,NA
18447,meiofauna,CENTRAL,,Ifremer_bio_dba_114728,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4950,2004,site 14_-130_4950,NA,NA
3151,meiofauna,CENTRAL,,Ifremer_bio_dba_114810,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5013,2004,site 14_-130_5013,NA,NA
94330,meiofauna,CENTRAL,,Ifremer_bio_dba_114932,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5029,2004,site 14_-130_5029,NA,NA
86011,meiofauna,CENTRAL,,Ifremer_bio_dba_115051,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,2,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5040,2004,site 14_-130_5040,NA,NA
85115,meiofauna,CENTRAL,,Ifremer_bio_dba_115064,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,4,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5040,2004,site 14_-130_5040,NA,NA
119582,meiofauna,CENTRAL,,Ifremer_bio_dba_115160,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,2,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5042,2004,site 14_-130_5042,NA,NA
120897,meiofauna,CENTRAL,,Ifremer_bio_dba_115220,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,2,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5042,2004,site 14_-130_5042,NA,NA
6313,meiofauna,CENTRAL,,Ifremer_bio_dba_115296,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,3,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5035,2004,site 14_-130_5035,NA,NA
12771,meiofauna,CENTRAL,,Ifremer_bio_dba_115339,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,2,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,5035,2004,site 14_-130_5035,NA,NA
116902,meiofauna,CENTRAL,,Ifremer_bio_dba_115355,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,2,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4979,2004,site 14_-130_4979,NA,NA
44911,meiofauna,CENTRAL,,Ifremer_bio_dba_115360,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4979,2004,site 14_-130_4979,NA,NA
111432,meiofauna,CENTRAL,,Ifremer_bio_dba_115676,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,2,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4979,2004,site 14_-130_4979,NA,NA
68565,meiofauna,CENTRAL,,Ifremer_bio_dba_115782,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4979,2004,site 14_-130_4979,NA,NA
121393,meiofauna,CENTRAL,,Ifremer_bio_dba_115795,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,3,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4978,2004,site 14_-130_4978,NA,NA
25009,meiofauna,CENTRAL,,Ifremer_bio_dba_115918,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,4,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4978,2004,site 14_-130_4978,NA,NA
44471,meiofauna,CENTRAL,,Ifremer_bio_dba_115999,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4981,2004,site 14_-130_4981,NA,NA
63937,meiofauna,CENTRAL,,Ifremer_bio_dba_116043,HumanObservation,,Paracanthonchus bulbicola,,Paracanthonchus bulbicola,1,species,species,Nematoda,Chromadorea,Chromadorida,Cyatholaimidae,Paracanthonchus,14,-130,4981,2004,site 14_-130_4981,NA,NA
8590,megafauna,CENTRAL,,,PreservedSpecimen,,Paroriza grevei,,Paroriza grevei,1,species,species,Echinodermata,Holothuroidea,Persiculida,Gephyrothuriidae,Paroriza,13.21667,-129.8667,4816,1980,site 13.21667_-129.8667_4816,NA,"National Museum of Natural History, Smithsonian Institution"
104971,macrofauna,CENTRAL,,Ifremer_bio_dba_82362,HumanObservation,,Pelagodiscus atlanticus,,Pelagodiscus atlanticus,1,species,species,Brachiopoda,Lingulata,Lingulida,Discinidae,Pelagodiscus,14,-130,4984,2004,site 14_-130_4984,NA,NA
116528,megafauna,CENTRAL,cf.,Ifremer_bio_dba_95568,HumanObservation,,Peniagone gracilis,Peniagone cf. gracilis,Peniagone cf. gracilis,1,temporary name,species,Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,14,-130,5028,2004,site 14_-130_5028,NA,NA
3481,megafauna,WEST,,Ifremer_bio_dba_95570,HumanObservation,,Peniagone vedeli,,Peniagone vedeli,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Peniagone,9,-150,5045,2004,site 9_-150_5045,NA,NA
71888,meiofauna,CENTRAL,aff.,Ifremer_bio_dba_114354,HumanObservation,,Phylloncholaimus immanis,Phylloncholaimus aff immanis,Phylloncholaimus aff immanis,1,temporary name,species,Nematoda,Enoplea,Enoplida,Oncholaimidae,Phylloncholaimus,14,-130,4947,2004,site 14_-130_4947,NA,NA
43058,meiofauna,CENTRAL,aff.,Ifremer_bio_dba_115001,HumanObservation,,Phylloncholaimus immanis,Phylloncholaimus aff immanis,Phylloncholaimus aff immanis,1,temporary name,species,Nematoda,Enoplea,Enoplida,Oncholaimidae,Phylloncholaimus,14,-130,5040,2004,site 14_-130_5040,NA,NA
88893,meiofauna,CENTRAL,,Ifremer_bio_dba_115987,HumanObservation,,Phylloncholaimus immanis,,Phylloncholaimus immanis,1,species,species,Nematoda,Enoplea,Enoplida,Oncholaimidae,Phylloncholaimus,14,-130,4981,2004,site 14_-130_4981,NA,NA
100417,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,4,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.23,-129.9167,4755,1980,site 13.23_-129.9167_4755,NA,"National Museum of Natural History, Smithsonian Institution"
85144,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.23,-129.9167,4938,1980,site 13.23_-129.9167_4938,NA,"National Museum of Natural History, Smithsonian Institution"
79087,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.23,-129.9167,4877,1980,site 13.23_-129.9167_4877,NA,"National Museum of Natural History, Smithsonian Institution"
8613,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.23,-129.9167,4785,1980,site 13.23_-129.9167_4785,NA,"National Museum of Natural History, Smithsonian Institution"
110324,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.21667,-129.8833,4831,1980,site 13.21667_-129.8833_4831,NA,"National Museum of Natural History, Smithsonian Institution"
73576,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.21667,-129.8833,4846,1980,site 13.21667_-129.8833_4846,NA,"National Museum of Natural History, Smithsonian Institution"
51285,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.21667,-129.8833,4846,1980,site 13.21667_-129.8833_4846,NA,"National Museum of Natural History, Smithsonian Institution"
36579,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.21667,-129.8833,4862,1980,site 13.21667_-129.8833_4862,NA,"National Museum of Natural History, Smithsonian Institution"
23713,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.21667,-129.8833,4846,1980,site 13.21667_-129.8833_4846,NA,"National Museum of Natural History, Smithsonian Institution"
5609,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.21667,-129.8833,4862,1980,site 13.21667_-129.8833_4862,NA,"National Museum of Natural History, Smithsonian Institution"
3993,megafauna,CENTRAL,,,PreservedSpecimen,,Plesiodiadema globulosum,,Plesiodiadema globulosum,1,species,species,Echinodermata,Echinoidea,Aspidodiadematoida,Aspidodiadematidae,Plesiodiadema,13.21667,-129.8833,4877,1980,site 13.21667_-129.8833_4877,NA,"National Museum of Natural History, Smithsonian Institution"
123023,macrofauna,CENTRAL,,,PreservedSpecimen,,Pontella danae,,Pontella danae,30,species,species,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Pontella,9.95,-137.783,4919,1899,site 9.95_-137.783_4919,NA,"National Museum of Natural History, Smithsonian Institution"
35325,megafauna,CENTRAL,,,PreservedSpecimen,,Porpita porpita,,Porpita porpita,5,species,species,Cnidaria,Hydrozoa,Anthoathecata,Porpitidae,Porpita,9.95,-137.7,4919,1899,site 9.95_-137.7_4919,NA,"National Museum of Natural History, Smithsonian Institution"
85813,megafauna,CENTRAL,,,PreservedSpecimen,,Pseudostichopus peripatus,,Pseudostichopus peripatus,1,species,species,Echinodermata,Holothuroidea,Persiculida,Pseudostichopodidae,Pseudostichopus,13.21667,-129.8667,4907,1980,site 13.21667_-129.8667_4907,NA,"National Museum of Natural History, Smithsonian Institution"
36812,megafauna,CENTRAL,,Ifremer_bio_dba_96019,HumanObservation,,Psycheotrephes exigua,,Psycheotrephes exigua,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psycheotrephes,14,-130,5029,2004,site 14_-130_5029,NA,NA
5279,megafauna,CENTRAL,,Ifremer_bio_dba_96018,HumanObservation,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,14,-130,4979,2004,site 14_-130_4979,NA,NA
116767,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4877,1980,site 13.23_-129.9167_4877,NA,"National Museum of Natural History, Smithsonian Institution"
105714,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4785,1980,site 13.23_-129.9167_4785,NA,"National Museum of Natural History, Smithsonian Institution"
99361,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4846,1980,site 13.23_-129.9167_4846,NA,"National Museum of Natural History, Smithsonian Institution"
81712,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4785,1980,site 13.23_-129.9167_4785,NA,"National Museum of Natural History, Smithsonian Institution"
80470,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4846,1980,site 13.23_-129.9167_4846,NA,"National Museum of Natural History, Smithsonian Institution"
52349,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.205,-129.9167,4877,1979,site 13.205_-129.9167_4877,NA,"National Museum of Natural History, Smithsonian Institution"
47352,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4877,1980,site 13.23_-129.9167_4877,NA,"National Museum of Natural History, Smithsonian Institution"
42491,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4877,1980,site 13.23_-129.9167_4877,NA,"National Museum of Natural History, Smithsonian Institution"
25328,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4755,1980,site 13.23_-129.9167_4755,NA,"National Museum of Natural History, Smithsonian Institution"
11750,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4846,1980,site 13.23_-129.9167_4846,NA,"National Museum of Natural History, Smithsonian Institution"
9197,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4846,1980,site 13.23_-129.9167_4846,NA,"National Museum of Natural History, Smithsonian Institution"
7406,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.23,-129.9167,4816,1980,site 13.23_-129.9167_4816,NA,"National Museum of Natural History, Smithsonian Institution"
117021,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.21667,-129.8833,4846,1980,site 13.21667_-129.8833_4846,NA,"National Museum of Natural History, Smithsonian Institution"
116306,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.21667,-129.8833,4846,1980,site 13.21667_-129.8833_4846,NA,"National Museum of Natural History, Smithsonian Institution"
112869,megafauna,CENTRAL,,,PreservedSpecimen,,Psychronaetes hanseni,,Psychronaetes hanseni,1,species,species,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Psychronaetes,13.21667,-129.8833,4801,1980,site 13.21667_-129.8833_4801,NA,"National Museum of Natural History, Smithsonian Institution"
